imdbId,title,tags
tt1373156,karthik calling karthik,"drama romance thriller farhanakhtar deepikapadukone ramkapoor vivanbhatena vijaylalwani a much abused loner achieves success, and even wins the heart of his gorgeous co-worker, after getting early morning mysterious phone calls from someone."
tt1375789,race 2,"action crime drama anilkapoor saifalikhan johnabraham deepikapadukone abbasalibhaiburmawalla mastanalibhaiburmawalla ranveer singh (saif ali khan) travels to exotic locales and confronts the turkish mafia on a mission to avenge the death of his lover sonia in this action-packed sequel. in the process of seeking her killers, ranveer crosses armaan mallick (john abraham) and aleena (deepika padukone) -- two of the most feared figures in the turkish underworld. meanwhile, ranveer's loyal friend rd (anil kapoor) and his new partner cherry (amisha patel) offer a helping hand in a world where love is cheap and trust is a luxury most agents can't afford."
tt1385824,13b: fear has a new address,"drama horror mystery madhavan neetuchandra poonamdhillon sachinkhedekar vikramk.kumar manohar and his family move into a new apartment on the 13th floor. however, their peace is disturbed by a spirit that uses the television set as a medium to communicate with them."
tt1388424,three: love lies betrayal,"drama mystery thriller aashishchaudhary akshaykapoor nausheenalisardar achintkaur vishalpandya three. love. lies. betrayal. into their house, they let in a stranger. two lived happily now, three live in danger."
tt1388903,mirch,"comedy drama fantasy arunodaysingh bomanirani ilaarun konkonasensharma vinayshukla a man returns to his country in order, ostensibly, to reform his girlfriend's violent family, but he seems to have a strange connection and a rather dark past."
tt1391544,dhoondte reh jaoge,"comedy drama pareshrawal kunalkhemu sonusood sohaalikhan umeshshukla anand pawar (kunal khemu) and raj chopra (paresh rawal) are perhaps the two most extreme individuals that have walked the city of mumbai. while anand is an idealist chartered accountant, raj is an idle film producer."
tt1391894,siddharth: the prisoner,"crime drama thriller rajatkapoor sachinnayak pradipsagar pradeepkabra pryasgupta siddharth roy gets discharged from jail, and with his lawyer's assistance, returns to his rental flat in mumbai and is asked to consider a divorce settlement from his wife, maya. while in his flat he finalizes a manuscript titled 'the prisoner', and then attends the om shree internet cafe to email publisher, tim wright. when he returns home he finds that the briefcase he got from the internet café is not his, and contains rs.20 lakhs in cash. he decides to keep the cash, and returns to the café to see if he can locate his briefcase in order to get his book published. he does not do so - but is unaware that the briefcase belongs to a gangster, atul bhai, who has already assigned two armed men, amin bhai, and aseem, to get it back, while the café attendant, mohan, who had googled siddharth, is actively engaged in locating him."
tt1392744,chance pe dance,"comedy drama romance shahidkapoor geneliad'souza mohnishbahl satishshah kenghosh sameer is the archetypal struggler who leaves his dad in delhi and comes to mumbai, chasing dreams of becoming a star in bollywood. does he manage to survive the bleak and grueling rounds of endless auditions, broken promises and missed chances?"
tt1395025,agent vinod,"action kareenakapoor saifalikhan adilhussain gulshangrover sriramraghavan agent vinod sets out on a secret mission to find the reason behind the death of rajan, his colleague. terror strikes when he unfolds an even bigger conspiracy."
tt1395054,once upon a time in mumbai,"crime drama romance ajaydevgn randeephooda kanganaranaut emraanhashmi milanluthria shoaib's life takes a precarious turn when he finds himself pitted against a younger contemporary - not just in ""business"", but in love..."
tt1396208,action replayy,comedy drama romance akshaykumar aishwaryaraibachchan ompuri kironkher vipulamrutlalshah a young man tries to revive his parents' wilting marriage by traveling to the 1970s when their romance was budding to help make it bloom: something more complex than he expects.
tt1399602,straight,"comedy drama vinaypathak gulpanag anujchaudhary siddharthmakkar parvatibalagopalan roberto is a successful 32-year-old banker with a demanding life and a job that occupies him even on the weekends; a talented girlfriend, elia, with whom he has been in a relationship for six years; and in his free time a little soccer, beer and cris, a 20-year-old boy he meets on a gay dating app. cris will make him rethink whether he has the life he wants or the one he's expected to have."
tt1404573,daddy cool: join the fun,"comedy drama sunilshetty aartichhabria aashishchaudhary kimsharma k.muralimohanarao so, what can happen at a funeral? even, if it's the funeral of daddy cool douglas lazarus? it's in goa, tears, sad speeches, melancholia... right? wrong! when... the coffin makers deliver the wrong body, all hell breaks loose in this witty comedy starring sunil shetty and many of b-town's rich and famous as they try and find the body of their beloved."
tt1408029,krantiveer: the revolution,"action crime drama jahanbloch samiraftab adityarajput harshrajput mehulkumar afraid of traveling in trains due to bomb blasts, outspoken critic of corruption in modern secular india, roshni, the daughter of activist, pratap narayan tilak, gets hired with live india as a news reporter and decides to expose corruption - especially at the hands of two politicians, p.p. patankar and chita singh. the latter invites her and vishal singh rathod to meet him and warns the duo that they will meet the same fate as their parents if they even dare to mention their names on tv. the politicians then conceive a novel scheme - not the age-old method of religious and sectarian violence - but of modern day terrorism - that will not only ensure their political future but also distract attention from themselves."
tt1415252,agyaat: the unknown,drama horror mystery nitin priyankakothari rasikadugal gautamrode ramgopalvarma 
tt1420539,ek se bure do,"action comedy crime anita snehaldabi anitahassandani jagdeep tariqkhan two petty thieves face-off against gangsters, bandits and police after forging a treasure map."
tt1425618,apartment: rent at your own risk,"drama thriller rohitroy tanushreedutta neetuchandra mushtaqkhan jagmundhra preeti sengupta (tanushree dutta) is an airhostess living in with her boyfriend karan malhotra (rohit roy). they share a nice 2bhk apartment in the northern suburbs of mumbai and are befriended by their elderly neighbor madhusudan tanha (anupam kher), a struggling poet and lyricist. tanha is a loner living with his only companion, a persian cat whom he lovingly calls shehzadi. preeti is possessive and has issues with trust. when she mistakenly suspects her boyfriend to be unfaithful, she throws him out of the house but soon realizes she can't afford the payment on the apartment on her own. on the advice of a fellow airhostess, she advertises for a tenant to share her apartment. enter neha bhardwaj (neetu chandra), a modest small-town girl asking for accommodation. very impressed by her simplicity and respectfulness, preeti believes she has found a perfect roommate. the two girls soon become close - their camaraderie leads them to even become companions."
